id_lika,id_anime,vloga
121367,3317,Main
121397,3317,Supporting
121395,3317,Supporting
121399,3317,Supporting
121401,3317,Supporting
121405,3317,Supporting
76858,5223,Main
4745,1453,Main
4746,1453,Main
4753,1453,Main
4754,1453,Main
4751,1453,Main
50489,1453,Main
4752,1453,Supporting
28930,1453,Supporting
38551,1453,Supporting
4756,1453,Supporting
1421,86,Main
7904,86,Main
14316,86,Main
14318,86,Main
14321,86,Main
61927,86,Main
1341,86,Supporting
1337,86,Supporting
1340,86,Supporting
1338,86,Supporting
3187,589,Main
9079,589,Main
9212,589,Main
9081,589,Main
9833,589,Supporting
9077,589,Supporting
9828,589,Supporting
9838,589,Supporting
9841,589,Supporting
9829,589,Supporting
100923,2224,Main
100927,2224,Main
100925,2224,Main
246248,2224,Supporting
246247,2224,Supporting
246251,2224,Supporting
247299,2224,Supporting
247990,2224,Supporting
247300,2224,Supporting
246246,2224,Supporting
23755,3660,Main
218524,3660,Supporting
218525,3660,Supporting
218526,3660,Supporting
218631,3660,Supporting
218523,3660,Supporting
218522,3660,Supporting
218518,3660,Supporting
218519,3660,Supporting
218520,3660,Supporting
219201,4723,Main
219205,4723,Main
219206,4723,Main
219219,4723,Main
219200,4723,Main
219193,4723,Main
219178,4723,Main
219184,4723,Main
219185,4723,Main
219224,4723,Main
145684,4083,Main
145685,4083,Supporting
145693,4083,Supporting
145690,4083,Supporting
145689,4083,Supporting
145691,4083,Supporting
145692,4083,Supporting
145688,4083,Supporting
145686,4083,Supporting
145681,4083,Supporting
125235,10137,Supporting
125244,10137,Supporting
125238,10137,Supporting
125232,10137,Supporting
125243,10137,Supporting
125241,10137,Supporting
125245,10137,Supporting
125246,10137,Supporting
125240,10137,Supporting
125239,10137,Supporting
125014,30129,Main
15436,3676,Main
76322,3676,Main
220896,3676,Supporting
220854,3676,Supporting
220848,3676,Supporting
220950,3676,Supporting
221019,3676,Supporting
221144,3676,Supporting
221129,3676,Supporting
221124,3676,Supporting
5923,1254,Main
5922,1254,Main
2285,1254,Main
2440,1254,Main
5921,1254,Main
5628,1254,Main
9240,1254,Supporting
5912,1254,Supporting
5730,1254,Supporting
8838,1254,Supporting
23339,3053,Main
27967,3053,Main
27968,3053,Main
120877,3053,Main
27969,3053,Supporting
170993,3053,Supporting
142244,3053,Supporting
170992,3053,Supporting
29457,2826,Main
29456,2826,Main
156140,2826,Main
156139,2826,Main
156165,2826,Supporting
156172,2826,Supporting
156173,2826,Supporting
156171,2826,Supporting
156167,2826,Supporting
156166,2826,Supporting
10375,3460,Main
218474,3460,Main
214409,3460,Main
218473,3460,Main
17748,3460,Supporting
10619,3460,Supporting
221577,3460,Supporting
221578,3460,Supporting
221579,3460,Supporting
221576,3460,Supporting
121329,6093,Main
228555,6093,Supporting
228556,6093,Supporting
228554,6093,Supporting
228553,6093,Supporting
228552,6093,Supporting
228557,6093,Supporting
228558,6093,Supporting
228562,6093,Supporting
228563,6093,Supporting
90893,7575,Main
90891,7575,Main
146933,7575,Main
90929,7575,Main
90925,7575,Main
90889,7575,Main
90927,7575,Main
90895,7575,Supporting
33775,7575,Supporting
98527,10210,Main
98529,10210,Main
207158,10210,Main
134487,10210,Supporting
134483,10210,Supporting
134481,10210,Supporting
134485,10210,Supporting
134480,10210,Supporting
122889,6771,Main
122887,6771,Main
222164,6771,Supporting
122885,6771,Supporting
122883,6771,Supporting
122881,6771,Supporting
147151,20083,Main
90093,20083,Main
147181,20083,Supporting
147183,20083,Supporting
147180,20083,Supporting
147179,20083,Supporting
147177,20083,Supporting
147178,20083,Supporting
147185,20083,Supporting
147186,20083,Supporting
22396,2548,Main
22398,2548,Main
22400,2548,Main
22397,2548,Main
88963,2548,Supporting
224487,2548,Supporting
145961,2548,Supporting
224424,2548,Supporting
224425,2548,Supporting
224426,2548,Supporting
27996,865,Main
27995,865,Main
3720,865,Main
27997,865,Supporting
28428,865,Supporting
28001,865,Supporting
28427,865,Supporting
28000,865,Supporting
27998,865,Supporting
27999,865,Supporting
19924,5203,Main
171457,5203,Main
171484,5203,Main
171483,5203,Main
171474,5203,Supporting
171475,5203,Supporting
171473,5203,Supporting
171472,5203,Supporting
171471,5203,Supporting
171476,5203,Supporting
2065,1470,Main
2066,1470,Main
2069,1470,Supporting
2068,1470,Supporting
2067,1470,Supporting
60303,1470,Supporting
10013,1470,Supporting
60473,1470,Supporting
60485,1470,Supporting
60981,1470,Supporting
2756,1087,Main
9014,1087,Main
12938,1087,Main
55555,1087,Supporting
12939,1087,Supporting
11076,1087,Supporting
57633,1087,Supporting
57635,1087,Supporting
57631,1087,Supporting
55547,1087,Supporting
2511,1356,Main
8738,1356,Supporting
17907,1356,Supporting
17982,1356,Supporting
26895,1356,Supporting
17906,1356,Supporting
13950,1356,Supporting
13953,1356,Supporting
17798,1356,Supporting
13951,1356,Supporting
28585,2688,Main
41736,2688,Main
28632,2688,Main
28584,2688,Main
28633,2688,Supporting
223647,2688,Supporting
223649,2688,Supporting
223646,2688,Supporting
223641,2688,Supporting
223640,2688,Supporting
59109,729,Main
13910,729,Main
59111,729,Supporting
59103,729,Supporting
216157,729,Supporting
216156,729,Supporting
216159,729,Supporting
216154,729,Supporting
216068,729,Supporting
215816,729,Supporting
28129,3023,Main
113005,3023,Main
224181,3023,Supporting
224070,3023,Supporting
224068,3023,Supporting
224066,3023,Supporting
224073,3023,Supporting
224095,3023,Supporting
224100,3023,Supporting
224098,3023,Supporting
142217,10250,Main
231958,10250,Supporting
231957,10250,Supporting
231959,10250,Supporting
231960,10250,Supporting
231962,10250,Supporting
231961,10250,Supporting
231956,10250,Supporting
231955,10250,Supporting
231951,10250,Supporting
171893,2815,Main
171897,2815,Supporting
171896,2815,Supporting
171895,2815,Supporting
171894,2815,Supporting
90235,20117,Main
90241,20117,Main
90239,20117,Main
90237,20117,Main
90233,20117,Main
2409,925,Main
8501,925,Main
15640,925,Main
182185,925,Main
182184,925,Main
4239,925,Supporting
89287,925,Supporting
9526,925,Supporting
9520,925,Supporting
32812,925,Supporting
215641,16131,Main
215656,16131,Main
215637,16131,Main
215636,16131,Main
215635,16131,Main
215633,16131,Main
224567,16131,Supporting
224566,16131,Supporting
224565,16131,Supporting
224524,16131,Supporting
13096,2227,Main
13099,2227,Main
13097,2227,Main
13098,2227,Main
25512,2227,Main
25509,2227,Supporting
25511,2227,Supporting
231175,2227,Supporting
231174,2227,Supporting
231173,2227,Supporting
14852,2333,Main
14849,2333,Main
14851,2333,Main
14861,2333,Main
14854,2333,Main
14850,2333,Main
176150,2333,Supporting
77817,2333,Supporting
14856,2333,Supporting
14859,2333,Supporting
88915,4060,Main
239436,4060,Main
239447,4060,Main
239417,4060,Main
239411,4060,Main
239459,4060,Main
239471,4060,Main
239493,4060,Main
239484,4060,Main
239482,4060,Main
16139,3437,Main
16138,3437,Main
16137,3437,Supporting
16141,3437,Supporting
246888,3437,Supporting
33774,3437,Supporting
16142,3437,Supporting
16140,3437,Supporting
33976,3205,Main
252683,3205,Main
252682,3205,Main
15180,4024,Main
7312,4024,Main
18170,4024,Main
18171,4024,Main
200002,4024,Main
47293,4024,Main
18159,4024,Supporting
171557,4024,Supporting
200003,4024,Supporting
